"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-12","6.49","0.00","0.0","0.0","70","40","  350","  350","14.1","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-13","10.51","0.00","0.0","0.0","50","35","  320","  320","18.1","28.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-14","3.80","0.00","0.0","0.0","58","29","  360","  360","12.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-15","5.14","0.00","0.0","0.0","66","36","  110","  120","12.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-16","8.50","0.00","0.0","0.0","72","47","  190","  190","18.1","27.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-17","15.43","0.45","0.0","0.0","72","57","  190","  180","31.1","38.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-18","9.62","0.24","0.0","0.0","61","34","  320","  320","14.1","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-19","8.50","0.00","0.0","0.0","60","29","  350","  360","14.1","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-20","6.71","0.00","0.0","0.0","65","36","   70",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-21","6.04","0.72","0.0","0.0","55","51","   90",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-22","8.50",,"0.0","0.0","76","55","  190","  170","12.1","18.1","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-23","6.93","0.00","0.0","0.0","79","59","  210","  260","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-24","8.05",,"0.0",,"78","61","  220","  200","15.0","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-25","7.61","0.05","0.0","0.0","64","46","  340",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-26","6.26","0.00","0.0","0.0","66","39","  350",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-27","6.49","0.00","0.0","0.0","60","49","  320","  320","16.1","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-02-28","7.38",,,,"66","45","   30","  360","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-01","6.26",,,,"70","41","  280",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-02","4.70",,,,"76","40","  260",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-03","5.82",,,,"77","49","  230",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-04","5.82","0.00","0.0","0.0","81","46","  100",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-05","9.17","0.00","0.0","0.0","79","54","  160","  160","17.0","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-06","8.05","0.00","0.0","0.0","81","57","  180","  170","15.0","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-07","8.28","0.25","0.0",,"78","58","  190","  190","23.9","31.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-08","8.50","0.39","0.0","0.0","58","49","   30","   90","15.0","17.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-09","6.93","0.19","0.0","0.0","61","49","  180","  320","17.0","23.9","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-10","3.58","0.00","0.0","0.0","70","48","   30",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-11","5.82","0.00","0.0","0.0","61","55","  150",,"12.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-12","16.55","0.30","0.0","0.0","59","28","  320","  310","28.0","40.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-13","2.91","0.00","0.0","0.0","57","24","  160",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-14","5.82","0.00","0.0","0.0","67","33","  180","  150","12.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-15","8.50","1.08","0.0","0.0","64","52","   90","   90","16.1","23.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-16","6.71","0.36","0.0",,"70","52","  250","  270","19.9","30.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-17","3.36","0.00","0.0","0.0","74","45","  170",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-18","8.95","0.92","0.0","0.0","59","54","  300","  300","21.0","30.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-19",,,,,,,,,,,"    1",,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-20","6.71","0.00","0.0","0.0",,,"  330","  360","15.0","40.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-21","8.05","0.00","0.0","0.0","75",,"  130","  190","14.1","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-22","14.09","0.03","0.0","0.0","79","55","  150","  150","21.9","35.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-23","11.86","0.30","0.0",,"78","56","  170","  170","18.1","29.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-24","6.71",,,,"67","46","  290","  290","13.0","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-25","8.95",,,,"66","48","  280","  300","17.0","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-26","9.84",,,,"66","47","  300","  270","21.0","31.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-27","7.16",,,,"70","45","  260","  290","13.0","18.1",,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-28","5.82","0.00","0.0","0.0","74","44","   40",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-29","6.93","0.00","0.0","0.0","78","52","  180",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-30","15.66","0.00","0.0","0.0","83","58","  180","  170","29.1","40.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-03-31","9.62","1.42","0.0","0.0","71","53","  180","  180","21.0","38.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-01","5.82","0.00","0.0","0.0","69","45","  310","  310","12.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-02","5.37","0.00","0.0","0.0","67","47","   40",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-03","7.83","0.00","0.0","0.0","74","47","  300","  300","13.0","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-04","4.92","0.00","0.0","0.0","78","48","  160",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-05","8.05","2.79","0.0","0.0","65","57","  180","  210","36.9","50.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-06","7.38","0.97","0.0","0.0","79","62","  280","  330","18.1","32.0","    1","    1","    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-07","10.96","0.00","0.0","0.0","69","51","  260","  270","18.1","28.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-08","11.41","0.00","0.0","0.0","63","44","  260","  230","23.0","36.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-09","8.95","0.00","0.0","0.0","60","40","  310","  320","18.1","30.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-10","5.37","0.00","0.0","0.0","76","41","  200","  200","14.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-11","6.04","0.00","0.0","0.0","70","49","  200",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-12","6.71","0.00","0.0","0.0","80","52","  190","  190","14.1","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-13","10.74","0.02","0.0","0.0","77","63","  170","  180","18.1","30.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-14","9.17","0.08","0.0","0.0","78","55","  210","  290","16.1","36.0",,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-15","7.61",,,,"79","50","  100","  100","15.0","23.0",,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-16","7.38","0.77","0.0",,"71","60","  160","  210","12.1","18.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-17","4.25","1.69","0.0",,"73","60","  160",,"13.0",,"    1","    1","    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-18","9.17","0.00",,,"72","48","  300","  310","17.0","25.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-19","6.71","0.00","0.0","0.0","67","42","  360",,"15.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-20","8.05","0.00","0.0","0.0","73","44","  140","  130","14.1","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-21","6.49","0.00","0.0","0.0","78","58","  160","  160","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-22","5.59","0.00","0.0","0.0","80","57","  140",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-23","6.49","0.00","0.0","0.0","81","59","  140","   99","14.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-24","5.59","0.00","0.0","0.0","80","61","  170","  130","12.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-25","5.59","0.00","0.0","0.0","83","61","  190",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-26","7.61","0.02","0.0","0.0","72","54","  350",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-27","7.16","0.00","0.0","0.0","77","47","   10",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-28","6.93","0.00","0.0","0.0","79","51","  160","  160","15.0","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-29","6.49","0.00","0.0","0.0","80","60","  170","  140","12.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-04-30","6.93","0.00","0.0","0.0","84","61","  160",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-01","5.59","0.00","0.0","0.0","80","64","  210","  230","12.1","16.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-02","4.70",,"0.0","0.0","84","64","  200",,"10.1",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-03","6.71",,"0.0",,"86","64","  220","  220","14.1","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-04","5.14",,"0.0","0.0","86","68","  240",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-05","6.93",,"0.0","0.0","88","65","  210","  220","15.0","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-06","12.08","0.08","0.0","0.0","82","64","  160","  160","23.9","33.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-07","11.18","0.00","0.0","0.0","76","56","  320","  310","18.1","30.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-08","6.71","0.00","0.0","0.0","78","52","   80",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-09","7.83","0.00","0.0","0.0","76","55","  100","  100","15.0","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-10","5.59",,"0.0",,"83","56","   90",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-11","5.37","0.00","0.0","0.0","85","55","   40","   10","12.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-12","6.71","0.00","0.0","0.0","86","64","   80","   80","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-13","7.16","0.00","0.0","0.0","80","63","   70",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-14","3.13","0.00","0.0","0.0","83","61","   60",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-15","5.14","0.60","0.0","0.0","86","65","   30","  210","21.0","30.0",,,"    1","    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-16","5.82",,"0.0","0.0","86","63","  300","  300","13.0","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-17","6.71","0.00","0.0","0.0","86","61","  300",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-18","4.47","0.00","0.0",,"88","62","  210","  240","8.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-19","8.05","0.00","0.0","0.0","88","70","  210","  230","14.1","18.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-20","8.28","0.00","0.0","0.0","88","70","  200","  180","16.1","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-21","6.71","0.00","0.0","0.0","88","69","  180","  220","14.1","16.1","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-22","7.38","0.02","0.0","0.0","86","67","  200","  200","25.1","45.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-23","10.51","1.00","0.0","0.0","81","66","  210","  210","23.9","38.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-24","5.59","0.32","0.0","0.0","84","67","  140","  140","25.1","36.0","    1",,"    1","    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-25","8.05","0.64","0.0","0.0","74","67","  200","  190","25.1","40.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-26","9.62","0.48","0.0",,"71","66","  170","  170","16.1","21.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-27","9.62","0.00","0.0","0.0","82","63","  240","  240","17.0","25.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-28","3.80",,"0.0","0.0","81","58","  350",,"8.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-29","4.70","0.00","0.0","0.0","86","61","  150","  160","10.1","16.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-30","4.25","0.00","0.0","0.0","88","65","  160",,"8.9",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-05-31","5.37","0.00","0.0","0.0","89","68","   90","  100","8.9","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-01","3.36","0.00","0.0","0.0","89","68","  320",,"6.9",,"    1",,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-02","4.92",,"0.0",,"90","69","  330","  310","14.1","31.1",,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-03","6.04","0.00","0.0","0.0","86","67","  350",,"15.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-04","6.49","0.00","0.0",,"84","68","   50",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-05","6.49","0.01","0.0",,"86","66","   90",,"10.1",,,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-06","6.71","0.00","0.0","0.0","87","68","  170",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-07","5.82","0.00","0.0","0.0","88","68","  230",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-08","5.59","0.60","0.0",,"85","72","  230",,"10.1",,"    1",,"    1","    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-09","6.93","0.00","0.0","0.0","85","70","  330","  300","13.0","18.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-10","5.59","0.00","0.0","0.0","84","66","  290","  250","10.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-11","2.24","0.00","0.0","0.0","88","70","  290",,"6.9",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-12","3.80",,"0.0","0.0","90","71","  260",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-13","3.58","0.00","0.0","0.0","95","75","  260",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-14","6.26","0.04","0.0","0.0","93","73","   90","   90","19.9","29.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-24","6.93","0.00","0.0",,"96","75","  350","  110","10.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-25","6.93","0.00","0.0",,"91","74","  200","  120","13.0","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-26","4.25",,"0.0",,"93","73","   90",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-27","5.37","0.05","0.0",,"91","72","  310","  310","16.1","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-28","4.92","0.56","0.0",,"91","71","  120","  170","14.1","31.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-29","5.14","0.01","0.0",,"88","72","  180","  140","13.0","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-06-30","4.47",,"0.0",,"86","71","  130","  130","12.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-01","4.47","0.12","0.0","0.0","88","72","   20",,"13.0",,,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-02","3.36","0.01","0.0","0.0","90","70","  240",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-03","5.59","1.34","0.0","0.0","92","72","   80","   80","16.1","23.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-04","4.03","0.20","0.0","0.0","90","72","  300",,"8.9",,"    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-05","2.24","0.00","0.0","0.0","91","73","  190",,"8.1",,"    1","    1",,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-06","4.92","0.00","0.0","0.0","93","75","  220",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-07","4.47","0.00","0.0","0.0","94","77","  230",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-08","6.04",,"0.0",,"94","75","  310","  310","14.1","19.9",,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-09","6.26","0.50","0.0","0.0","81","72","  310","  310","16.1","27.1","    1",,"    1","    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-10","5.37","0.01","0.0","0.0","86","71","  310",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-11","6.26","0.00","0.0",,"85","74","   60",,"10.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-12","3.80","0.00","0.0",,"87","73","  180",,"8.1",,,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-13","4.03","0.49","0.0","0.0","88","71","  330","  330","10.1","29.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-14","5.37","3.39","0.0","0.0","85","69","  160",,"13.0",,"    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-15","4.92","0.00","0.0","0.0","91","69","  170",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-16","4.47","0.00","0.0","0.0","88","70","  160",,"8.1",,"    1","    1",,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-17","4.47","0.00","0.0",,"89","71","  180",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-18","6.49","0.00","0.0",,"90","72","  320","  310","23.0","35.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-19","6.93","0.01","0.0",,"90","72","  180",,"14.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-20","8.28",,"0.0",,"91","75","  230",,"14.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-21","8.95",,"0.0",,"90","70","   90","   90","19.9","28.0",,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-22","5.37","0.02","0.0","0.0","88","70","  160","  150","21.9","33.1",,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-23","3.58","0.06","0.0","0.0","87","71","  160","  160","13.0","17.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-24","4.03","0.27","0.0","0.0","91","73","  210",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-25","4.92",,"0.0","0.0","90","71","  220",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-26","4.70","0.00","0.0","0.0","90","72","  200",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-27","4.47","0.00","0.0","0.0","92","73","  180",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-28","6.26","0.11","0.0","0.0","91","73","  170",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-29","6.49","0.00","0.0","0.0","91","73","  220","  220","17.0","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-30","6.26","0.02","0.0","0.0","90","73","  270",,"16.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-07-31","5.59",,"0.0",,"93","71","  260",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-01","5.59","0.27","0.0","0.0","92","72","   50","  190","17.0","21.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-02","5.82","0.16","0.0","0.0","89","71","  220","  220","21.9","27.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-03","3.58","0.00","0.0","0.0","87","70","  170",,"8.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-04","3.80","0.00","0.0","0.0","90","72","  170",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-05","3.58","0.00","0.0","0.0","91","73","  180",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-06","3.80","0.00","0.0","0.0","94","73","  150",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-07","5.14","0.00","0.0","0.0","91","72","  160","  200","12.1","16.1",,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-08","4.25","1.25","0.0","0.0","89","70","  180","  190","10.1","30.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-09","4.92","0.01","0.0","0.0","88","69","  180",,"8.9",,"    1","    1",,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-10","4.92","0.00","0.0",,"87","71","  140","  180","13.0","30.0",,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-11","5.14","0.05","0.0",,"88","70","  210","  180","14.1","21.9","    1",,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-12","3.58","0.06","0.0","0.0","88","72","   20",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-13","5.14",,"0.0",,"84","67","   70",,"10.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-14","4.92","0.00","0.0","0.0","87","69","  130",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-15","5.82","0.10","0.0","0.0","92","72","  290","  280","23.0","36.9",,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-16","5.14","0.01","0.0","0.0","90","69","  320","  320","13.0","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-17","4.70","0.05","0.0","0.0","80","71","  310",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-18","4.47","0.00","0.0","0.0","81","72","   40",,"10.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-19","5.14","0.06","0.0","0.0","84","72","  190",,"13.0",,"    1",,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-20","4.25","0.48","0.0","0.0","89","70","  220","  220","21.0","29.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-21","6.04","0.01","0.0","0.0","84","71","  210",,"15.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-22","4.92","0.25","0.0","0.0","82","72","  300",,"8.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-23","4.25","0.21","0.0","0.0","83","72","  280",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-24","2.68","0.29","0.0","0.0","84","71","   30",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-25","3.58","0.55","0.0","0.0","75","70","  170",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-26","2.91","0.32","0.0","0.0","88","70","  310","  310","16.1","19.9","    1",,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-27","2.24","0.01","0.0","0.0","90","72","  170",,"10.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-28","3.80","0.00","0.0","0.0","89","70","  130",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-29","3.36","0.00","0.0","0.0","89","72","  100",,"8.1",,,,,
